"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-07","Ontario","2016A000235","Non-permanent residents, inflows","Persons","249","units","0","v1566834764","7.7","210301","","","","0"
"2023-10","Ontario","2016A000235","Non-permanent residents, inflows","Persons","249","units","0","v1566834764","7.7","137262","","","","0"
"2024-01","Ontario","2016A000235","Non-permanent residents, inflows","Persons","249","units","0","v1566834764","7.7","108999","","","","0"
"2015-01","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2015-04","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2015-07","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2015-10","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2016-01","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2016-04","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2016-07","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2016-10","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2017-01","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2017-04","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2017-07","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2017-10","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2018-01","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2018-04","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2018-07","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2018-10","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2019-01","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2019-04","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2019-07","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2019-10","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2020-01","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2020-04","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2020-07","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2020-10","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2021-01","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2021-04","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","","..","","","0"
"2021-07","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","73481","","","","0"
"2021-10","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","72334","","","","0"
"2022-01","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","45972","","","","0"
"2022-04","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","33782","","","","0"
"2022-07","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","55139","","","","0"
"2022-10","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","50169","","","","0"
"2023-01","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","52352","","","","0"
"2023-04","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","40901","","","","0"
"2023-07","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","63557","","","","0"
"2023-10","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","66133","","","","0"
"2024-01","Ontario","2016A000235","Non-permanent residents, outflows","Persons","249","units","0","v1566834779","7.8","63275","","","","0"
"2015-01","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","3071","","","","0"
"2015-04","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","4037","","","","0"
"2015-07","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","4075","","","","0"
"2015-10","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","3715","","","","0"
"2016-01","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","4376","","","","0"
"2016-04","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","5284","","","","0"
"2016-07","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","4195","","","","0"
"2016-10","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","2973","","","","0"
"2017-01","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","3885","","","","0"
"2017-04","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","4505","","","","0"
"2017-07","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","3762","","","","0"
"2017-10","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","2487","","","","0"
"2018-01","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","3429","","","","0"
"2018-04","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","4494","","","","0"
"2018-07","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","3886","","","","0"
"2018-10","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","3416","","","","0"
"2019-01","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","3232","","","","0"
"2019-04","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","5377","","","","0"
"2019-07","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","6105","","","","0"
"2019-10","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","4154","","","","0"
"2020-01","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","3019","","","","0"
"2020-04","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","1458","","","","0"
"2020-07","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","2250","","","","0"
"2020-10","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","1881","","","","0"
"2021-01","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","3389","","","","0"
"2021-04","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","2659","","","","0"
"2021-07","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","4679","","","","0"
"2021-10","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","5849","","","","0"
"2022-01","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","5161","","","","0"
"2022-04","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","5654","","","","0"
"2022-07","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","6386","","","","0"
"2022-10","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","4472","","","","0"
"2023-01","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","8849","","","","0"
"2023-04","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","5884","","","","0"
"2023-07","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","5037","","","","0"
"2023-10","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","5139","","","","0"
"2024-01","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v29850377","8.1","5692","","","","0"
"2015-01","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","361","","","","0"
"2015-04","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","104","","","","0"
"2015-07","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","198","","","","0"
"2015-10","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","304","","","","0"
"2016-01","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","290","","","","0"
"2016-04","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","104","","","","0"
"2016-07","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","342","","","","0"
"2016-10","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","461","","","","0"
"2017-01","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","407","","","","0"
"2017-04","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","184","","","","0"
"2017-07","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","330","","","","0"
"2017-10","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","518","","","","0"
"2018-01","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","249","","","","0"
"2018-04","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","240","","","","0"
"2018-07","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","120","","","","0"
"2018-10","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","276","","","","0"
"2019-01","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","212","","","","0"
"2019-04","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","120","","","","0"
"2019-07","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","355","","","","0"
"2019-10","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","337","","","","0"
"2020-01","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","267","","","","0"
"2020-04","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","83","","","","0"
"2020-07","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","-39","","","","0"
"2020-10","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","513","","","","0"
"2021-01","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","379","","","","0"
"2021-04","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","271","","","","0"
"2021-07","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","85","","","","0"
"2021-10","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","266","","","","0"
"2022-01","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834795","8.6","268","","","","0"
